seed,score,tail_error,acf_error,deadline_error,ratio_error,monotonic_penalty,total_score,interaction_error,interaction_pattern_penalty,quantile_error
401,0.7732246957920839,1.0023815012489359,0.995863590877615,0.37380424828307984,0.03983426328490306,0.0,0.7732246957920839,0.6083287927512153,0.3333333333333333,2.0433051291526128
402,0.7650285555831918,0.9486424598330352,1.0522255065317656,0.3704504613527146,0.052440794999511216,0.0,0.7650285555831918,0.5931180522549947,0.3333333333333333,2.022998463591614
