quantile,trade_rate_coef,trade_rate_p,ttr_coef,ttr_p,pseudo_r2
0.5,0.0002436706033867463,0.0,-3.4281959886696735e-06,0.43244980738769745,0.000530403462597917
0.9,0.015974110930162815,0.0,-0.007434933888662322,1.1503931241744837e-286,0.1363396398021165
0.95,0.020875283480553578,0.0,-0.012137519071960414,1.12254790741828e-309,0.18272104837255965
