candidate_id,stage,avg_score,dislocation_prob,dislocation_scale,dislocation_decay,dislocation_activity_threshold,tail_error,acf_error,deadline_error,ratio_error,monotonic_penalty,total_score,interaction_error,interaction_pattern_penalty,quantile_error,reversal_error
0,stage3,1.1477802322751645,0.18530179886379305,0.1872548215857339,0.40123032255601454,8.874986684923831,1.3350123055634906,0.90423509634871,0.44432431310001097,0.16468096373191632,0.0,1.1477802322751645,0.5828324310996634,0.3333333333333333,2.2204841516120246,2.3286447737963094
1,stage3,0.9747090156619449,0.4064613803605797,0.13671373865301195,0.8167006025173718,9.273275226652114,1.4465335359855152,0.7477346189711787,0.4117813199150055,0.32949634371120506,0.0,0.9747090156619449,0.624870229940641,0.3333333333333333,2.139853302965463,1.4353464091368513
2,stage3,1.0811193802593477,0.5115176041099887,0.1113930444939733,0.7259762149572968,15.336346432475013,1.7048620868951643,0.9615685590933879,0.5041089363608446,0.2846887795064821,0.0,1.0811193802593477,0.8558847154915051,0.3333333333333333,3.248031748835379,0.9356681920372174
3,stage3,0.9683189230244433,0.31775713159439933,0.24246947757303014,0.5401515080342021,6.021386186576723,1.2452055045049435,0.7386984763767409,0.40891428083940623,0.20069076333709832,0.0,0.9683189230244433,0.5047256564838895,0.3333333333333333,1.293512460142092,2.0519834183763077
4,stage3,1.7211749253842334,0.6166567125532391,0.27340260914431463,0.8279768957119631,12.088429447979658,3.6649443602502974,0.7579790359191853,1.0612235548416307,0.5856708385420296,0.5,1.7211749253842334,1.8066527300352373,0.3333333333333333,5.021722057531037,0.6507835737497554
5,stage3,1.0188494650193176,0.151821641533546,0.03963283602506701,0.49979492229268,2.0745969645637063,0.9578096451075511,0.91874178765801,0.3586016188131844,0.2327714631074179,0.0,1.0188494650193176,0.6045259376093474,0.3333333333333333,1.8497598340403332,2.1252220983621704
