quantile,trade_rate_coef,trade_rate_p,ttr_coef,ttr_p,pseudo_r2
0.5,0.0011808134235920913,0.0,0.00011606447581335747,4.448677095109017e-15,0.00768657371961845
0.9,0.012176533893535528,7.113013208847172e-222,-0.009859550580236881,1.0376922710074417e-120,0.05209576256810011
0.95,0.008155289454970125,1.935492170658822e-32,-0.017389188650910794,2.313273105845691e-109,0.04674709640591068
